,input_user_id,user_id,user_name,score,review_count
1,CxDOIDnH8gp9KXzpBHJYXw,IhjiCSCiaefHE-4FAvSOkA,Janice,0.957189455900257,59
0,CxDOIDnH8gp9KXzpBHJYXw,DNlzbI54zCOa4to-vTWBJQ,Karen,0.9565981934874712,395
2,CxDOIDnH8gp9KXzpBHJYXw,Wu0yySWcHQ5tZ_59HNiamg,WaYnE,0.9608252520815591,1083
7,CxDOIDnH8gp9KXzpBHJYXw,4D6LLuJfao_eHGA6XZR-bA,Jackie,0.9514049910738654,219
8,CxDOIDnH8gp9KXzpBHJYXw,xC-q_yh0XwcjRLimkS3RNg,Jonny,0.9549408123966737,730
5,CxDOIDnH8gp9KXzpBHJYXw,LQG9wFTmscbAATp8QWj1hg,Kathy,0.9565819713140218,501
3,CxDOIDnH8gp9KXzpBHJYXw,vZEY5WEJ9sRxTGhm97132A,Adrienne,0.9515089188494085,64
4,CxDOIDnH8gp9KXzpBHJYXw,KBh4r16e9Grc1HI9pG4wTg,Rainie,0.9530380736037021,450
9,CxDOIDnH8gp9KXzpBHJYXw,ma6206bmu-a_Ja7Iv-yRCw,Sharon,0.9533009230548679,232
6,CxDOIDnH8gp9KXzpBHJYXw,QPJJohtGqkMkaN0Gt3TRIg,Cherrie,0.954685610415335,235
5,EDBTE8HMO-iN5hAi9B382A,TjsBbWAfwxWEXPxaLNv5SQ,Michelle,0.8881328726171066,168
1,EDBTE8HMO-iN5hAi9B382A,Tu4QQbGqvlAE66rexyivOg,Ange,0.8661041543775874,9
9,EDBTE8HMO-iN5hAi9B382A,UhlXS6NdA5k4SRunpcKHJw,Dale,0.8855383463777968,281
7,EDBTE8HMO-iN5hAi9B382A,mk8Q4oYJBPJsai1R4P7tsg,Daniella,0.8661903404363346,47
4,EDBTE8HMO-iN5hAi9B382A,MOcQsdYOGo329T05Fyu28w,Neosoul,0.875661361789865,8
0,EDBTE8HMO-iN5hAi9B382A,40HP303ewFN1MuBWgWql2Q,Priya,0.8638293971063848,101
8,EDBTE8HMO-iN5hAi9B382A,sWViKHjVqxWtD6g9_vHEWg,Alex,0.8645699828718072,16
3,EDBTE8HMO-iN5hAi9B382A,SU6orR8zgQyeQjyvEMp-3g,Errol,0.8720866470106095,11
6,EDBTE8HMO-iN5hAi9B382A,fMdgChfFv_fI_HRxif7T_w,Carmen,0.8653273934755077,175
2,EDBTE8HMO-iN5hAi9B382A,6dlYdHO3leW5C-6lR7jNAw,Nelson,0.8668130718187252,161
8,E_GAXhVA1_lVC2aFpMQElA,YyvoHq2c7nIV2MkoFTS-lQ,Jonathan,0.7970592657180205,23
6,E_GAXhVA1_lVC2aFpMQElA,EC5TGpxONfz4IZIjML0DpQ,Mauricio,0.7999612248138666,258
5,E_GAXhVA1_lVC2aFpMQElA,qYDgAD9hpy328B0TVyoCJw,Nikolas,0.7883002400907756,103
0,E_GAXhVA1_lVC2aFpMQElA,HikPdCQGk1mk5JsPjur7Nw,Anna,0.784676067282003,300
1,E_GAXhVA1_lVC2aFpMQElA,lg5B7vn8pmkbbq4MeSG5fw,Jim,0.7808556183907499,125
2,E_GAXhVA1_lVC2aFpMQElA,q_CC7ATE2XzP_0Saq4ilng,Chris,0.7830458158764847,7
9,E_GAXhVA1_lVC2aFpMQElA,C1WsGwpZzMxKJSKsDwlDPw,Christie,0.7838965536261026,585
3,E_GAXhVA1_lVC2aFpMQElA,7RCz4Ln_FaTvNrdwe251Dg,Steven,0.7796997701994822,265
4,E_GAXhVA1_lVC2aFpMQElA,W1VUZ4zmJavPRn-os5TBag,Ryan,0.779356867683388,474
7,E_GAXhVA1_lVC2aFpMQElA,7__njCFMbRjMWUkvkvesuw,Jason,0.7774466528356618,34
9,EiwxlbR8fb68lMgEXhcWKA,_ZsXsLg6rHvCzud00Pgk7w,Lollipop,0.8609349826991978,64
8,EiwxlbR8fb68lMgEXhcWKA,C8W0VzsXaTg4YvciNTy3bg,Erwin,0.8724290588758591,171
4,EiwxlbR8fb68lMgEXhcWKA,sq7wL2k2c4TO9j16dAFyGg,Michbun,0.8677992671231084,10
2,EiwxlbR8fb68lMgEXhcWKA,rkSr892_ic2OW0vMVe6n8Q,Schelling,0.8616157582080961,107
0,EiwxlbR8fb68lMgEXhcWKA,1l4xyCisqnaDQzLnPDS0yA,Johnny,0.862699296163675,77
5,EiwxlbR8fb68lMgEXhcWKA,Kan41cWJccXV2MGPfWoIDw,Rodney,0.8679772014608752,81
1,EiwxlbR8fb68lMgEXhcWKA,608bGPpzLsjlgR5zY_Ff1w,Camille,0.8595916368543223,43
7,EiwxlbR8fb68lMgEXhcWKA,QyOjGyQS6mI-o8HVpVq8fQ,Channing,0.8754582136948009,177
3,EiwxlbR8fb68lMgEXhcWKA,C97XNBgGjiSUChUSPloYlQ,Cristian,0.8628188590296758,61
6,EiwxlbR8fb68lMgEXhcWKA,4EPqn-YAjGLyNfWa1N4XnA,Kenneth,0.8796681560835251,22
8,Eypq5gLLjCapBVVnMw_MyA,vnuObrPdsTTtv5BB_xDpsQ,Teresa,0.905230331930199,33
4,Eypq5gLLjCapBVVnMw_MyA,QozLnf7sjzQ0IRzEAsepKQ,Karen,0.906167401990798,59
2,Eypq5gLLjCapBVVnMw_MyA,K0h-1sXGjX8C66Jg3IbhTA,Nav,0.9077399463938977,22
7,Eypq5gLLjCapBVVnMw_MyA,o_DeoZ0Ogu32D18cgEDkbA,Alice,0.9175901511148161,95
1,Eypq5gLLjCapBVVnMw_MyA,m1ocgzOEODkbhmumlk8lOQ,Molly,0.9185542527080537,53
0,Eypq5gLLjCapBVVnMw_MyA,t-0_us3OTzs_ZhKy6fcamg,Dawn,0.9058143530845534,178
9,Eypq5gLLjCapBVVnMw_MyA,TvenTNXyYtMNtED0i2tXfA,Heather,0.9089985787122539,202
5,Eypq5gLLjCapBVVnMw_MyA,UFhnDqFMRNkNZH0S8dm5Vg,Sarah,0.9095205886386227,17
6,Eypq5gLLjCapBVVnMw_MyA,8vsrca-ETXseXhWX42zJvA,Shawn,0.9100328030017251,52
3,Eypq5gLLjCapBVVnMw_MyA,oerw70Uc1dQl8t-86fOUsg,Eric,0.9124062053429797,81
4,F6MPrQ5oxQL2Wq1v5ENDzA,rp10AQdPM9MIxNzxj6SOZw,Practical,0.7791145642947701,90
8,F6MPrQ5oxQL2Wq1v5ENDzA,nNRdk0E0kDHXVtzNJ_Dnww,A,0.7924536841547751,7
5,F6MPrQ5oxQL2Wq1v5ENDzA,6_WyH7Ie7G_NEJ4GmQq7eg,Helen,0.7744380121251455,17
1,F6MPrQ5oxQL2Wq1v5ENDzA,Srv9jOGELiNGIJEqhS5_uQ,Shirley,0.776482356645157,100
2,F6MPrQ5oxQL2Wq1v5ENDzA,gA7kbmCtGq0Mb5GX0viZ-Q,Jessica,0.7684088572297072,314
0,F6MPrQ5oxQL2Wq1v5ENDzA,mXRomu-YuObER_HJtpf_UA,Sarah,0.7665080056919936,411
6,F6MPrQ5oxQL2Wq1v5ENDzA,h0oo2PWNBwjSoNHk7aXcTA,Tiffany,0.7818527062978675,32
3,F6MPrQ5oxQL2Wq1v5ENDzA,fGCTzgHmkoaJ_wfwVj52bA,Debbie,0.7705518836921132,77
7,F6MPrQ5oxQL2Wq1v5ENDzA,dA4xLSj4stgmHgblQhz0eQ,Cindy,0.7693429182184873,92
9,F6MPrQ5oxQL2Wq1v5ENDzA,v3poloK1gcH9s3AQ5mlGyg,Amy,0.7669141441004003,35
8,GQIi3SWXEgehdPvSMoLR-g,UhWaJ6SBkn88qRnuuFAP_Q,Skye,0.88349981177451,17
2,GQIi3SWXEgehdPvSMoLR-g,Ahix-3uCOXmeaTUv0xF_zw,Abby,0.8916916524173559,173
7,GQIi3SWXEgehdPvSMoLR-g,pM0_SU5rRmJDRERq--cSNQ,N.,0.8927236634370469,21
9,GQIi3SWXEgehdPvSMoLR-g,w4eoQ02N63vHK6ClfV1Azw,Isabel,0.8941743722750392,72
1,GQIi3SWXEgehdPvSMoLR-g,JVbqMyicxGWlEVPpyo6gpQ,Bijan,0.8857960679661417,242
0,GQIi3SWXEgehdPvSMoLR-g,Ed7eipVLDWj967zsxUQ5QQ,K,0.8872023527447391,107
4,GQIi3SWXEgehdPvSMoLR-g,Yp7_GeD6KTRoo4Nteqv4SA,Melissa,0.8900284255284474,325
3,GQIi3SWXEgehdPvSMoLR-g,_grCeJnEwQd1PuiIEkf1qg,Megan,0.8927310477628405,53
6,GQIi3SWXEgehdPvSMoLR-g,3kTlQ301ZEFfLCETle-utQ,E.,0.8934015965715473,6
5,GQIi3SWXEgehdPvSMoLR-g,h4FrEwGGvNxOV4NoKubBKA,Andrew,0.8854076433631095,22
9,GcdYgbaF75vj7RO6EZhPOQ,6IRT92XUVNTse1radnnxeg,Rose,0.8889453681252526,227
6,GcdYgbaF75vj7RO6EZhPOQ,om5ZiponkpRqUNa3pVPiRg,Andrea,0.8971213211457992,2578
4,GcdYgbaF75vj7RO6EZhPOQ,gjhzKWsqCIrpEd9pevbKZw,Miriam,0.8811087428052792,3138
0,GcdYgbaF75vj7RO6EZhPOQ,CMkV89pHBe-h9pR8P4dhTw,Emily,0.8783199625512891,13
8,GcdYgbaF75vj7RO6EZhPOQ,F_SLKO6rcypQbbZEm-yRRQ,Karen,0.883472825508628,84
1,GcdYgbaF75vj7RO6EZhPOQ,dVBhU6KLV8ggyZHMr3MDcA,Asheley,0.8845428094229764,77
3,GcdYgbaF75vj7RO6EZhPOQ,okTUoTXpPl7PhbVKNnHhXA,Ashley,0.8786482090404006,63
7,GcdYgbaF75vj7RO6EZhPOQ,6pDCqee5g6jFB402L15kmg,Ksenja,0.8889261926918935,317
2,GcdYgbaF75vj7RO6EZhPOQ,x4TwK62HyLeO56zGsSN0yw,Lauren,0.8852452593523015,107
5,GcdYgbaF75vj7RO6EZhPOQ,g-y4Me4bqDz8jwFzX_e17w,Norine,0.8801887176826703,189
6,H5d_nFqzwrREE-YduK2ABg,O5IKybHluRX64lJI9Aa7SQ,Jennifer,0.787519690863574,1
5,H5d_nFqzwrREE-YduK2ABg,jqFdVLWIAuZ4olXcDAkXkQ,Janet,0.7880281307641887,142
2,H5d_nFqzwrREE-YduK2ABg,0iF2SMtDR125gXCRycsmJg,Sharan,0.8323262001170683,206
3,H5d_nFqzwrREE-YduK2ABg,ALBT1O3oDz_Osxeg9yWj-g,J,0.7909720035784084,18
1,H5d_nFqzwrREE-YduK2ABg,ulk3n0JW8tWnQ83C7m8z9A,Jay,0.7904456822886698,155
9,H5d_nFqzwrREE-YduK2ABg,ont98hwBj4o5pBkyP-qxvg,Diane,0.7888012127559128,22
0,H5d_nFqzwrREE-YduK2ABg,j2c8Va2zQFDVgQiieLb9qQ,Marie,0.7852509536905063,120
7,H5d_nFqzwrREE-YduK2ABg,sg2o0WxAtvzKcRFYU-wSDQ,Helen Stratigos,0.7852578171884408,20
8,H5d_nFqzwrREE-YduK2ABg,3K45qlfaa36OQrTthHwJgQ,Shivanie,0.8058226693171122,59
4,H5d_nFqzwrREE-YduK2ABg,7OURjtceW40mhpRX9P2dDg,Monica,0.7934202055160777,89
2,HFECrzYDpgbS5EmTBtj2zQ,dwTWR-ulAt3gcBn7lK51Kg,Emily,0.8972633731238324,118
8,HFECrzYDpgbS5EmTBtj2zQ,NQOx6QzfkVCT57dxlOWobA,John,0.9038147295328598,73
3,HFECrzYDpgbS5EmTBtj2zQ,ljdo6-BZlywsF5RiGd5e5A,Justina,0.9017460377435341,81
5,HFECrzYDpgbS5EmTBtj2zQ,oV2mfhfYHugKdDm-0SlNYQ,Matthew,0.8909923022760226,25
6,HFECrzYDpgbS5EmTBtj2zQ,Jb13QyXGi0zD4ZtSTBQwpQ,Alex,0.9102385678449071,244
0,HFECrzYDpgbS5EmTBtj2zQ,MAatw6IQHYCqeATbHHMz1w,Melanio,0.912492691242492,793
9,HFECrzYDpgbS5EmTBtj2zQ,us0WjdNbByFmeADD9S-6ig,Sherman,0.9169229798734932,13
7,HFECrzYDpgbS5EmTBtj2zQ,dILPoML0aNOyfsAN6grftg,Mark,0.8900433036513064,41
1,HFECrzYDpgbS5EmTBtj2zQ,poymM8W-NCJ7G9qRLyJc7A,Liam,0.9102588144643653,45
4,HFECrzYDpgbS5EmTBtj2zQ,RBY6Cs2sYd_VqJPdu6joOw,John,0.8980313359149782,83
0,HXwc6YOOq6hcZl0ovFeHiQ,Teoq4dwKjbnDB_O-hnxusA,Jacob,0.7885232589815399,21
6,HXwc6YOOq6hcZl0ovFeHiQ,wsZbZcQk0pie5nrArSrdOQ,Kyle,0.7958995651381525,2
4,HXwc6YOOq6hcZl0ovFeHiQ,LTj015wX2GrFcxUe6uJmqA,Scott,0.7831074472564066,5
8,HXwc6YOOq6hcZl0ovFeHiQ,pUMeDEmIOIEf5ckOTL0Frw,D,0.7800429602434319,10
5,HXwc6YOOq6hcZl0ovFeHiQ,nEEOyPY1ZI7MD9YFf_0Clg,Ben,0.7795714870933069,9
1,HXwc6YOOq6hcZl0ovFeHiQ,nk82_RFbW378Beuavp9aOQ,Kevin,0.7744428042142076,52
2,HXwc6YOOq6hcZl0ovFeHiQ,D8EZh_bu2GRLDAS8vH7BeA,Megan,0.786331608397341,10
9,HXwc6YOOq6hcZl0ovFeHiQ,jV4xOlhS427n0cqVEYtb1w,E,0.7833247687884921,25
3,HXwc6YOOq6hcZl0ovFeHiQ,AK0x8F5RlNm8osFPhSchtw,Blake,0.7751785829439257,20
7,HXwc6YOOq6hcZl0ovFeHiQ,sTdluDSDYs1is6ZJ15yxGA,Laura,0.7925829208508058,53
1,Hi10sGSZNxQH3NLyWSZ1oA,aomkMAGFrL-gD6cqQjB4bw,Johnson,0.8924809997503818,750
5,Hi10sGSZNxQH3NLyWSZ1oA,744eqTIP1F3aNcNdhln9ag,Mark,0.8987144731821818,29
2,Hi10sGSZNxQH3NLyWSZ1oA,pJYRi9MB06aiuL-w8Ms-Og,Tony,0.9143426657847652,432
7,Hi10sGSZNxQH3NLyWSZ1oA,olj12gZdDTZcLktG-jsM4Q,Daniel,0.9013277583031379,45
4,Hi10sGSZNxQH3NLyWSZ1oA,OtHq06Lgo6ZCV1IhsYb_3w,Amie,0.8931947573831179,47
9,Hi10sGSZNxQH3NLyWSZ1oA,20D8uXLZxn9yeLp4VA01kw,Ricky,0.8970213954239838,19
3,Hi10sGSZNxQH3NLyWSZ1oA,rT_3_0Pq8d2FUe4rkeMrAw,Mumuuu,0.896261022546214,44
8,Hi10sGSZNxQH3NLyWSZ1oA,jdYjyxjoxjnKoStcIhXKpQ,Ben,0.8905299192096733,85
6,Hi10sGSZNxQH3NLyWSZ1oA,qZlNNWCypJI2FOu0_0-OTQ,John,0.8941894103611017,230
0,Hi10sGSZNxQH3NLyWSZ1oA,5D8fu3zjixrd6V89csWfvw,eune,0.9045180645637683,47
6,ITa3vh5ERI90G_WP4SmGUQ,RX1D12KuO7FDcLZR5AOVrQ,Diana,0.8799992834008694,294
8,ITa3vh5ERI90G_WP4SmGUQ,-pXs08gJq9ExIk275YLvPg,Jimi,0.8907677107154045,392
0,ITa3vh5ERI90G_WP4SmGUQ,mH8UvY1RjUTjfKejkIxPzA,Anna,0.8973325057409629,101
9,ITa3vh5ERI90G_WP4SmGUQ,Au2Xa-y-NOSCAiv0Pl7gig,Tomaso,0.8775605191876441,39
5,ITa3vh5ERI90G_WP4SmGUQ,zy-bRNv9Wp3fmNM4TD9kIw,Marc,0.8893240559651024,22
2,ITa3vh5ERI90G_WP4SmGUQ,_t3BJzyGaqr9mcDazYiYAQ,Jenny,0.8819439930316675,506
4,ITa3vh5ERI90G_WP4SmGUQ,WgBoWF5e63SsqJlpbOxOzA,Hilary,0.8764508201020225,114
7,ITa3vh5ERI90G_WP4SmGUQ,2vjhX3AWpTWZRrgQ-FCTRw,Farheen,0.8817605706140402,44
1,ITa3vh5ERI90G_WP4SmGUQ,Chj6TdSmm-HIkIed6_f-cg,Diana,0.8797509177727881,219
3,ITa3vh5ERI90G_WP4SmGUQ,oDPW39wgGkeV_roeRhT2Fw,Jessica,0.8796586714625166,38
3,IU86PZPgTDCFwJEuAg2j7g,lZBMRlEhaaqWCBf7fRLJYQ,Mark,0.8698237462171652,2
2,IU86PZPgTDCFwJEuAg2j7g,cMoQqT_j_FD1gO6EEZzOIg,Mitch,0.854045209094772,962
4,IU86PZPgTDCFwJEuAg2j7g,H3aB6_gtlnP518J_-Rpeeg,Emily,0.8738233980538481,135
6,IU86PZPgTDCFwJEuAg2j7g,bsN-hCWslPQK3Cn_VNgbww,Tom,0.8626543093450719,16
0,IU86PZPgTDCFwJEuAg2j7g,jPqZ8eIkzj55KyB1zjwKfg,John,0.8623165905929895,8
1,IU86PZPgTDCFwJEuAg2j7g,cdBQLVZWHH3tendc7toenQ,Gaetanne,0.8613063215983048,8
9,IU86PZPgTDCFwJEuAg2j7g,ORT1OLVBRSbmLXN_B6zd4Q,Mashie,0.8574560590880687,9
8,IU86PZPgTDCFwJEuAg2j7g,qLA8OuL_W23ec1j7SRFQdg,No,0.8614498421132449,8
5,IU86PZPgTDCFwJEuAg2j7g,eAbXlNC-Wi4QAiSJZJeM0w,Sean,0.878696280344664,20
7,IU86PZPgTDCFwJEuAg2j7g,OfhLNIRdShIOVX5n289yvg,Jeremy,0.8528039884974078,112
4,IucvvxdQXXhjQ4z6Or6Nrw,MeM4hIOFTU5S32U2gQeIkg,William,0.7925583908670416,13
0,IucvvxdQXXhjQ4z6Or6Nrw,xghEvv6N4YKch8Mckwmt0w,Anna,0.7957257898189488,5
1,IucvvxdQXXhjQ4z6Or6Nrw,Gs9fo3f1muD6XUGZrl-ZJg,Peter,0.7951878666920666,7
7,IucvvxdQXXhjQ4z6Or6Nrw,dfgPj43FVRnKIfxjLclqTQ,Brendan,0.7876801021111164,351
5,IucvvxdQXXhjQ4z6Or6Nrw,q_CC7ATE2XzP_0Saq4ilng,Chris,0.787806639707813,7
9,IucvvxdQXXhjQ4z6Or6Nrw,ZV1Bp6LYYV_Qrhe3v9ES0A,Michaela,0.7963984368977806,56
3,IucvvxdQXXhjQ4z6Or6Nrw,DSMBVo5SnkSE25zMOxVEEA,Ryan,0.7957632363991718,8
2,IucvvxdQXXhjQ4z6Or6Nrw,5XplTjJMKW5JCKYsSlr6wg,Charles,0.8020304918036596,28
8,IucvvxdQXXhjQ4z6Or6Nrw,-E650ZySRy29t02dRlp4eg,Aleksandar,0.8061665131494338,3
6,IucvvxdQXXhjQ4z6Or6Nrw,WRrnUS9tPRIbCYXnyFLsIQ,M.,0.7905188577513131,172
1,IwHLuykqqmGVNHJ_UCwXWg,guZrJO2_qv9VsRQXc6GOZg,Jerry,0.9108872093222258,18
0,IwHLuykqqmGVNHJ_UCwXWg,FmfXYGze3qpuSU-wj4rK5w,Dave,0.9233248296125465,50
2,IwHLuykqqmGVNHJ_UCwXWg,6OTCxq9JQDRNwakXI9k3HQ,Piotr,0.9107957086076833,10
3,IwHLuykqqmGVNHJ_UCwXWg,j6Kv_wLQzZMWobLIyijX3A,John,0.9141994794842245,797
8,IwHLuykqqmGVNHJ_UCwXWg,djpMXOA1ic5wv3FPtubHNw,Deanna,0.9266055611571077,320
7,IwHLuykqqmGVNHJ_UCwXWg,8Ni1MmORWyvW0lJHJiqiQg,Arvid,0.9380731881334269,431
5,IwHLuykqqmGVNHJ_UCwXWg,XChCfeJ6Yx2NDJIpIgRhyg,Edwin,0.9158789852494823,400
9,IwHLuykqqmGVNHJ_UCwXWg,YHWsLBS8jzZiPjKHMFOaAA,TOFoodReviews,0.9135131773162448,106
6,IwHLuykqqmGVNHJ_UCwXWg,iJCtRAlSvxiUuKlVAnsq0A,Ehsan,0.9227760105283067,217
4,IwHLuykqqmGVNHJ_UCwXWg,P7EV3yrn1PLHDBX6rF6qIg,Reynold,0.9229405336183679,176
5,Lb37hatAjI3fgHEh2lMNEw,VJdemYua1fU6JaDH5Jbu0g,Alison,0.899337771355088,143
4,Lb37hatAjI3fgHEh2lMNEw,LVVh5pW60iI6sZAQKR93Qw,A,0.9031361161330473,16
7,Lb37hatAjI3fgHEh2lMNEw,TVAFBcSuqJ3d1fRYHKgjiA,Steven,0.902569964849446,50
3,Lb37hatAjI3fgHEh2lMNEw,KNRwbAKYzHXjaWGQJc_pTg,Jimmy,0.8976226133676368,182
8,Lb37hatAjI3fgHEh2lMNEw,aomkMAGFrL-gD6cqQjB4bw,Johnson,0.9002719187249884,750
2,Lb37hatAjI3fgHEh2lMNEw,q2zugCTWe4-e3zV-81WWdQ,Morley,0.9070394792750612,46
0,Lb37hatAjI3fgHEh2lMNEw,mb_8jXannipO5T5V5kGXiQ,Karl,0.9090883726144097,967
6,Lb37hatAjI3fgHEh2lMNEw,Q9mA60HnY87C1TW5kjAZ6Q,Evelyn,0.9010150849265756,1140
9,Lb37hatAjI3fgHEh2lMNEw,i7QG1ixeuFwpemeLvmRKHA,Peter,0.9210948118067324,331
1,Lb37hatAjI3fgHEh2lMNEw,AzeqXBJLTPoLP0Rt7GGDfQ,Alex,0.8977458068216277,59
6,LhFzr2vZDEc2KNHxuiHtIw,tBnTi-2Ld8AcNB-PD3S4eQ,Christine,0.8091683024547643,16
5,LhFzr2vZDEc2KNHxuiHtIw,eoLz_zVPTSVX4agFimJRdw,Lolo,0.8102281104432497,8
3,LhFzr2vZDEc2KNHxuiHtIw,a2ndqZkgMT-6YodcsiwnLA,Chloe,0.8342251027416973,15
7,LhFzr2vZDEc2KNHxuiHtIw,Sqznya_P5sCNaIFSrrcB8w,Amy,0.820317171422872,8
8,LhFzr2vZDEc2KNHxuiHtIw,iqCkijTwC0hpzk-vpEOg_w,Ashley,0.8104978483365674,58
1,LhFzr2vZDEc2KNHxuiHtIw,tyCiPwYo77YBhsOA6F2_Lg,Mike,0.8147407630533388,191
2,LhFzr2vZDEc2KNHxuiHtIw,oLdD9Uy2j5pQzzvY8F2pDA,Devin,0.8117621250200834,65
9,LhFzr2vZDEc2KNHxuiHtIw,BXlQO-sD4R1DwXPpMwd6JA,Mark,0.8185455100433454,69
4,LhFzr2vZDEc2KNHxuiHtIw,Du6pW9xICVtitqPT4eXK_g,Bhoomika,0.8089136984993429,36
0,LhFzr2vZDEc2KNHxuiHtIw,6Sl_shb6GifvKKRu_2MzaQ,Lady,0.8288333090047886,42
0,MbC0xPzIdGkFMCpPb8yWDA,t2O6rs4fZeY9o6ZY52RyJA,Payam,0.8953399477873291,410
7,MbC0xPzIdGkFMCpPb8yWDA,mb_8jXannipO5T5V5kGXiQ,Karl,0.9361752667129066,967
6,MbC0xPzIdGkFMCpPb8yWDA,Q9mA60HnY87C1TW5kjAZ6Q,Evelyn,0.9045590321826792,1140
5,MbC0xPzIdGkFMCpPb8yWDA,oq309QT-OiY8JKcvsH1Lrg,Cam,0.8909473608386831,47
4,MbC0xPzIdGkFMCpPb8yWDA,ROVBfaB3xl_4rJBvaAuQLw,Samantha,0.8901314126064116,48
3,MbC0xPzIdGkFMCpPb8yWDA,WeVkkF5L39888IPPlRhNpg,Kris,0.8956619751484668,1207
2,MbC0xPzIdGkFMCpPb8yWDA,oV2mfhfYHugKdDm-0SlNYQ,Matthew,0.8908306820229138,25
1,MbC0xPzIdGkFMCpPb8yWDA,yeGIAyHixJrIe-zmXiePWQ,Adam,0.8993483909064581,1161
8,MbC0xPzIdGkFMCpPb8yWDA,gSLQ-2A7b_d1JmXzN5jFzw,Jason,0.9020591156765964,241
9,MbC0xPzIdGkFMCpPb8yWDA,aomkMAGFrL-gD6cqQjB4bw,Johnson,0.8992424345401769,750
4,MnYfi2DODiZkLIwJFuwB2g,T2CxKpjXj3Ln2r_wTB0RLg,Courtney,0.9017691154798777,109
0,MnYfi2DODiZkLIwJFuwB2g,qfXvCB4MU_MwofCovrG1ww,Hillary,0.8994903112186645,44
3,MnYfi2DODiZkLIwJFuwB2g,RsaPge_6kU2UtJgb7drYag,Curt,0.905966218216631,98
1,MnYfi2DODiZkLIwJFuwB2g,m5b84-nPPVNLlDtZyVGZ3w,Amelia,0.8965184302947461,533
5,MnYfi2DODiZkLIwJFuwB2g,FvwBCzmImJXlDWKhEvc9VA,Nora,0.8993898649761647,166
8,MnYfi2DODiZkLIwJFuwB2g,clmrlflES5HrXS-gl_YmrQ,Ryan,0.9078650324376859,357
7,MnYfi2DODiZkLIwJFuwB2g,i48M13neFawnspnfP0E6Jw,A,0.9049607760616536,17
2,MnYfi2DODiZkLIwJFuwB2g,4FGe766rNpnqhyTRXbAU_g,Dejan,0.8998063534968327,28
6,MnYfi2DODiZkLIwJFuwB2g,gwfGRm-1joWxK0sndKzXYw,nikki,0.9060941560200744,33
9,MnYfi2DODiZkLIwJFuwB2g,Th3BPV-V-WYtE2sIAScs4A,Zeya Roy,0.9033665742320556,35
9,MoCD_-Eh_j6-dI0V57hG9g,m7z-tX6XDZ27xGhGjnI21w,Tiff,0.9611352611214761,530
7,MoCD_-Eh_j6-dI0V57hG9g,Mvs4_S_Klo-aiR12keyAYQ,Steeven,0.9531308034158416,172
4,MoCD_-Eh_j6-dI0V57hG9g,3TO57GGnBVoW7vfsWQCoBg,Danielle,0.9503852557912057,100
1,MoCD_-Eh_j6-dI0V57hG9g,M0gQMmqoiAShfH5xGy6iMg,K,0.9518537008659771,42
8,MoCD_-Eh_j6-dI0V57hG9g,DNlzbI54zCOa4to-vTWBJQ,Karen,0.9496973714067364,395
3,MoCD_-Eh_j6-dI0V57hG9g,pVj37cy4Y6FfH9YIlEhsZA,Grayce,0.9502458072838027,153
0,MoCD_-Eh_j6-dI0V57hG9g,QhNEO5iIzmQ5kWrRpbay0A,Emma,0.9498958606461513,66
2,MoCD_-Eh_j6-dI0V57hG9g,0BBUmH7Krcax1RZgbH4fSA,Laura C,0.9521661299349528,1177
5,MoCD_-Eh_j6-dI0V57hG9g,U5YQX_vMl_xQy8EQDqlNQQ,Stephanie,0.9511205339865558,1130
6,MoCD_-Eh_j6-dI0V57hG9g,mrru6hbeQLvagU4vkfuqmw,Jenny,0.9512976660658029,331
4,Mu6wz7_d6OBgRqkl4_NaXw,VcG1-3tggl1JQHL1JWjAww,Sherry,0.8526325526260108,50
1,Mu6wz7_d6OBgRqkl4_NaXw,uaY86TZWkV157s9bZ3Gs1A,Kevin,0.8692884449771433,49
8,Mu6wz7_d6OBgRqkl4_NaXw,dTeSvET2SR5LDF_J07wJAQ,Rosey,0.8547539111750952,79
6,Mu6wz7_d6OBgRqkl4_NaXw,1pzP58PeWictHQzctMU0nQ,Misty,0.8617550533336485,915
7,Mu6wz7_d6OBgRqkl4_NaXw,MHn01HpwdCeaN3NbOVp0HA,Kady,0.8732000521198182,63
9,Mu6wz7_d6OBgRqkl4_NaXw,bPQMtrXUy8dMCJu6SHxxaA,Terry,0.869295218086656,178
5,Mu6wz7_d6OBgRqkl4_NaXw,zAoQhiyp-3zhupOzlxcMkg,Kate,0.8649634091670502,14
0,Mu6wz7_d6OBgRqkl4_NaXw,lpKEy773hQh3-prCR2bGwQ,V,0.8687231904827641,49
2,Mu6wz7_d6OBgRqkl4_NaXw,Dn8PSKgNszrWjyfu6l9NOw,Matt,0.8550650550418815,321
3,Mu6wz7_d6OBgRqkl4_NaXw,BeoFmNoFuz-h8uso-J2_lg,Jennifer,0.8636711709840179,843
4,MurRkRS5aYaa1IfaRY20_Q,MCYJf_vWYMYTYjPPF37a9A,Julia,0.870461394676563,13
6,MurRkRS5aYaa1IfaRY20_Q,2dcRdQ3brGjwi7UKBIwQ_w,Jo,0.8728592758399065,129
9,MurRkRS5aYaa1IfaRY20_Q,8deGQsCyaVxGAg4vk4mtng,Phil,0.8782968035312527,35
